Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,3P,3PA,3P%,2P,2PA,2P%,eFG%,target
23.0,LAC,SF,50.0,36.0,25.8,3.6,8.1,0.449,2.1,2.7,1.1,2.4,3.5,1.6,1.5,0.4,1.1,2.9,10.1,1999,0.7,1.9,0.365,2.9,6.2,0.476,0.493,1
23.0,2TM,C,50.0,44.0,27.9,4.1,8.2,0.495,1.8,3.1,2.3,4.4,6.6,1.5,0.7,0.7,2.0,3.4,10.0,1999,0.0,0.0,0.0,4.1,8.2,0.496,0.495,0
23.0,HOU,PG,49.0,37.0,29.7,3.5,8.3,0.425,1.8,2.2,0.4,1.8,2.3,2.5,0.9,0.5,1.6,2.0,9.9,1999,1.1,3.0,0.358,2.4,5.2,0.463,0.49,1
25.0,HOU,PF,41.0,10.0,22.0,3.8,7.4,0.513,2.1,3.0,1.8,4.2,6.0,0.4,0.1,0.6,1.5,2.5,9.8,1999,0.0,0.0,0.0,3.8,7.4,0.513,0.513,0
32.0,ATL,PF,50.0,13.0,27.6,3.0,7.2,0.421,3.7,4.7,2.0,3.9,5.9,1.1,1.1,0.3,1.5,2.9,9.8,1999,0.1,0.4,0.167,3.0,6.8,0.434,0.425,1
29.0,ORL,C,49.0,49.0,25.7,3.8,9.2,0.408,2.1,3.2,1.7,3.1,4.8,1.8,1.0,0.7,2.3,2.6,9.7,1999,0.0,0.1,0.286,3.7,9.1,0.41,0.411,0
35.0,SAS,SG,47.0,37.0,27.5,3.3,7.0,0.471,2.2,2.5,0.8,2.1,2.9,1.9,1.0,0.3,1.3,1.9,9.7,1999,0.9,2.3,0.374,2.5,4.8,0.518,0.532,1
33.0,SAS,PG,50.0,50.0,33.4,4.4,9.2,0.473,1.0,1.8,0.4,1.9,2.4,7.4,1.0,0.2,2.2,2.0,9.7,1999,0.0,0.2,0.083,4.3,9.0,0.483,0.474,0
22.0,GSW,SF,47.0,24.0,22.5,3.8,8.4,0.452,1.9,3.3,2.8,3.6,6.4,0.7,0.8,0.3,1.4,2.2,9.6,1999,0.1,0.2,0.3,3.7,8.2,0.456,0.456,0
23.0,CLE,PG,39.0,38.0,30.4,3.4,8.1,0.425,2.7,3.6,0.4,2.9,3.4,7.7,1.8,0.2,2.7,2.9,9.6,1999,0.0,0.1,0.0,3.4,7.9,0.432,0.425,1
29.0,MIN,SG,28.0,28.0,28.9,3.7,9.7,0.379,1.1,1.5,1.1,1.9,3.0,2.8,1.3,0.2,1.4,2.1,9.6,1999,1.2,4.1,0.298,2.5,5.6,0.437,0.441,1
30.0,GSW,PG,48.0,32.0,26.5,3.8,8.6,0.442,1.7,2.1,0.4,2.0,2.4,4.6,0.9,0.2,1.7,2.4,9.5,1999,0.1,0.5,0.24,3.7,8.1,0.455,0.449,1
30.0,IND,PF,49.0,1.0,25.9,3.3,7.1,0.471,2.8,3.9,2.4,4.7,7.0,0.7,0.4,0.9,1.0,2.8,9.4,1999,0.0,0.0,0.0,3.3,7.1,0.471,0.471,0
24.0,SAC,SG,49.0,49.0,24.6,3.6,8.3,0.435,1.9,2.8,1.5,2.3,3.8,1.0,1.0,0.3,1.4,2.5,9.3,1999,0.1,0.4,0.286,3.5,7.9,0.443,0.442,0
31.0,BOS,PG,50.0,16.0,23.1,3.4,7.4,0.453,1.3,1.5,0.3,1.8,2.1,4.2,1.0,0.1,1.8,1.3,9.3,1999,1.3,3.2,0.4,2.1,4.2,0.493,0.539,1
24.0,VAN,SG,47.0,32.0,25.9,3.6,8.1,0.446,1.9,2.9,1.5,2.1,3.5,1.3,1.0,0.3,1.7,2.7,9.3,1999,0.3,0.9,0.273,3.3,7.1,0.469,0.462,0
19.0,TOR,SF,49.0,2.0,22.6,3.4,7.9,0.436,2.3,3.2,2.4,3.2,5.7,2.3,1.1,1.3,1.6,1.9,9.3,1999,0.2,0.7,0.229,3.3,7.1,0.457,0.447,0
28.0,POR,SF,48.0,16.0,21.8,3.1,7.2,0.424,1.9,2.2,0.8,2.2,3.0,1.7,0.8,0.6,1.3,2.1,9.3,1999,1.3,3.0,0.438,1.8,4.2,0.414,0.514,1
37.0,GSW,PF,50.0,0.0,20.2,3.7,8.5,0.439,1.6,2.3,1.9,3.2,5.1,1.2,0.9,0.2,1.2,3.4,9.1,1999,0.0,0.0,1.0,3.7,8.5,0.437,0.44,0
28.0,DAL,SG,50.0,21.0,27.6,3.5,7.9,0.438,0.9,1.0,0.1,1.7,1.7,1.8,0.4,0.1,1.1,1.5,9.1,1999,1.3,2.9,0.451,2.2,5.1,0.431,0.52,1
23.0,CLE,SF,50.0,48.0,30.3,3.8,9.1,0.417,1.5,1.8,0.9,3.0,3.9,2.3,1.2,0.5,1.9,2.7,9.1,1999,0.0,0.2,0.167,3.7,8.8,0.424,0.419,1
20.0,PHI,SG,50.0,1.0,19.8,3.4,8.3,0.411,2.1,3.0,1.7,2.1,3.8,1.5,0.9,0.3,1.4,1.9,9.1,1999,0.2,1.0,0.154,3.2,7.2,0.448,0.42,0
32.0,PHO,PF,50.0,5.0,23.7,3.7,7.7,0.484,1.6,2.2,1.2,3.1,4.4,2.3,0.7,0.8,1.4,2.6,9.1,1999,0.0,0.2,0.111,3.7,7.5,0.493,0.486,0
26.0,CHI,C,50.0,35.0,29.0,3.0,6.5,0.463,3.1,4.8,2.2,4.6,6.8,1.3,0.7,0.3,1.4,2.6,9.1,1999,0.0,0.0,0.0,3.0,6.5,0.464,0.463,0
30.0,2TM,PF,41.0,26.0,25.1,3.2,6.8,0.477,2.6,3.3,1.1,4.1,5.2,1.2,0.9,0.2,1.2,3.3,9.0,1999,0.0,0.0,0.0,3.2,6.7,0.478,0.477,1
33.0,CHI,PF,45.0,29.0,26.8,3.7,7.7,0.483,1.6,2.4,2.0,3.1,5.2,1.1,0.8,0.4,1.5,3.3,9.0,1999,0.0,0.0,0.0,3.7,7.7,0.484,0.483,0
29.0,LAL,SF,44.0,1.0,21.5,3.4,7.5,0.448,1.5,2.0,0.6,1.4,2.0,2.0,0.6,0.2,1.3,2.6,9.0,1999,0.7,2.2,0.337,2.6,5.3,0.494,0.497,1
31.0,MIA,PF,1.0,0.0,29.0,3.0,8.0,0.375,1.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,3.0,3.0,9.0,1999,2.0,4.0,0.5,1.0,4.0,0.25,0.5,0
28.0,SAC,PF,47.0,2.0,19.9,3.6,6.4,0.559,1.8,2.6,2.1,2.6,4.7,0.6,0.5,0.5,1.1,1.6,8.9,1999,0.0,0.1,0.2,3.5,6.3,0.565,0.56,0
33.0,ORL,PF,50.0,50.0,33.2,4.0,9.1,0.434,0.9,1.4,2.3,4.7,7.0,1.8,0.9,1.2,0.9,2.0,8.9,1999,0.0,0.0,0.0,4.0,9.1,0.436,0.434,0
31.0,PHO,SF,48.0,16.0,25.9,3.0,6.8,0.438,1.6,1.8,0.7,2.7,3.4,1.6,0.9,0.3,1.0,2.7,8.9,1999,1.4,3.5,0.416,1.5,3.3,0.462,0.545,1
23.0,LAC,C,45.0,36.0,28.4,3.8,8.9,0.431,1.3,2.6,2.7,5.3,7.9,0.6,0.6,1.2,1.9,3.0,8.9,1999,0.0,0.0,0.0,3.8,8.9,0.431,0.431,0
29.0,DAL,PG,25.0,0.0,18.7,3.0,7.0,0.431,2.9,3.5,0.4,1.1,1.4,3.2,0.8,0.0,2.0,1.6,8.9,1999,0.0,0.2,0.0,3.0,6.8,0.441,0.431,1
30.0,CHI,PG,39.0,32.0,29.2,3.4,8.2,0.414,2.0,2.6,0.7,2.7,3.4,3.8,1.7,0.2,2.1,2.4,8.8,1999,0.0,0.3,0.0,3.4,7.9,0.427,0.414,1
25.0,GSW,PF,35.0,32.0,25.0,3.5,7.9,0.444,1.8,2.8,2.3,3.6,5.9,0.5,0.7,0.3,2.1,3.2,8.8,1999,0.0,0.0,0.0,3.5,7.9,0.446,0.444,0
23.0,GSW,C,50.0,50.0,28.3,3.2,8.3,0.389,2.4,4.1,3.3,4.4,7.6,1.1,0.5,1.2,1.8,3.3,8.8,1999,0.0,0.0,0.0,3.2,8.3,0.389,0.389,0
30.0,PHO,C,39.0,39.0,23.9,3.6,7.4,0.483,1.5,1.9,1.5,4.2,5.7,1.2,0.6,0.5,1.4,3.1,8.7,1999,0.0,0.0,0.0,3.6,7.4,0.483,0.483,1
26.0,DAL,C,49.0,33.0,26.4,3.4,7.1,0.48,1.8,2.3,2.7,5.3,8.0,0.8,0.7,3.2,1.1,3.1,8.6,1999,0.0,0.1,0.0,3.4,7.0,0.485,0.48,1
30.0,2TM,PF,38.0,23.0,29.1,3.2,7.1,0.455,2.1,3.9,3.0,4.5,7.6,0.9,0.9,0.4,1.6,3.8,8.6,1999,0.0,0.0,0.0,3.2,7.1,0.455,0.455,0
25.0,PHI,PG,48.0,48.0,35.8,3.1,7.3,0.428,2.3,3.1,0.5,2.9,3.4,6.3,2.1,0.0,2.3,3.1,8.6,1999,0.1,0.4,0.238,3.0,6.8,0.44,0.435,1
24.0,TOR,SF,48.0,3.0,16.9,3.2,7.4,0.432,2.2,3.1,1.1,2.4,3.6,1.0,0.3,0.9,1.5,1.9,8.6,1999,0.0,0.0,0.0,3.2,7.4,0.432,0.432,0
25.0,UTA,SG,50.0,2.0,21.4,3.2,7.3,0.446,1.8,2.5,1.0,1.7,2.6,1.1,0.8,0.2,1.3,1.8,8.5,1999,0.3,0.8,0.341,3.0,6.4,0.46,0.466,0
30.0,CHH,PF,48.0,21.0,24.8,3.7,7.8,0.472,0.8,1.2,0.8,2.9,3.6,1.2,0.3,0.4,0.8,2.2,8.5,1999,0.3,0.8,0.375,3.4,6.9,0.483,0.492,0
28.0,POR,SG,49.0,9.0,24.0,3.1,7.6,0.411,1.7,2.1,0.7,2.5,3.2,2.6,0.9,0.1,1.7,1.6,8.4,1999,0.5,1.8,0.278,2.6,5.7,0.454,0.445,1
21.0,SAC,SF,48.0,1.0,21.4,2.9,7.8,0.378,1.3,1.5,0.9,2.1,3.0,1.5,0.9,0.1,1.1,0.9,8.4,1999,1.2,3.7,0.32,1.8,4.1,0.431,0.454,1
34.0,MIL,PF,34.0,5.0,19.6,3.0,6.6,0.453,2.3,3.0,1.0,2.7,3.7,0.6,0.6,0.4,1.1,1.4,8.3,1999,0.0,0.0,0.0,3.0,6.5,0.455,0.453,1
28.0,PHI,SF,43.0,43.0,30.6,3.4,8.1,0.421,1.2,2.0,2.6,3.9,6.5,1.8,2.0,0.5,1.8,3.3,8.3,1999,0.2,0.5,0.391,3.2,7.6,0.423,0.434,0
32.0,LAC,PG,30.0,19.0,28.1,3.2,7.3,0.438,1.8,2.9,0.5,1.4,1.9,4.1,0.9,0.1,2.0,1.8,8.2,1999,0.0,0.4,0.0,3.2,6.9,0.462,0.438,0
22.0,ORL,SF,50.0,22.0,22.3,3.0,6.4,0.463,2.0,2.9,1.8,2.5,4.3,0.9,0.6,0.1,1.5,2.2,8.2,1999,0.2,0.5,0.4,2.8,5.9,0.468,0.478,0
20.0,DAL,PF,47.0,24.0,20.4,2.9,7.1,0.405,2.1,2.7,0.9,2.6,3.4,1.0,0.6,0.6,1.6,2.2,8.2,1999,0.3,1.4,0.206,2.6,5.7,0.455,0.426,1
28.0,MIN,SF,31.0,7.0,23.6,3.1,7.5,0.411,1.8,2.0,0.7,2.2,3.0,1.2,1.0,0.2,1.1,2.2,8.1,1999,0.2,0.7,0.261,2.9,6.7,0.428,0.424,1
26.0,NYK,PF,50.0,44.0,23.6,3.4,7.4,0.462,1.3,2.2,1.6,4.1,5.7,1.1,0.9,0.3,1.5,3.2,8.1,1999,0.0,0.0,0.0,3.4,7.3,0.463,0.462,0
28.0,MIA,SF,49.0,3.0,21.2,2.9,5.4,0.534,2.3,2.9,1.5,3.5,5.0,0.7,0.6,0.3,1.2,2.2,8.1,1999,0.0,0.0,0.0,2.9,5.4,0.534,0.534,1
30.0,NJN,C,30.0,30.0,34.0,3.2,7.3,0.445,1.6,2.8,4.9,7.1,12.0,1.1,0.8,2.0,1.5,4.2,8.1,1999,0.0,0.1,0.0,3.2,7.2,0.449,0.445,0
29.0,IND,PF,50.0,50.0,27.5,3.2,6.0,0.533,1.5,2.5,3.1,5.2,8.3,0.4,0.4,1.1,0.9,2.3,8.0,1999,0.0,0.0,0.0,3.2,6.0,0.533,0.533,0
27.0,LAC,PG,37.0,25.0,25.4,2.8,7.5,0.367,1.6,2.1,0.1,1.2,1.3,3.9,1.2,0.1,1.8,2.2,8.0,1999,0.8,2.9,0.292,1.9,4.6,0.413,0.423,1
25.0,2TM,C,47.0,32.0,23.4,2.9,5.9,0.5,2.0,3.0,2.2,3.2,5.4,0.7,1.1,0.6,1.1,3.4,7.9,1999,0.0,0.0,0.0,2.9,5.9,0.5,0.5,0
30.0,NJN,PG,15.0,8.0,26.7,3.0,7.6,0.395,1.4,1.7,0.2,2.1,2.3,4.4,1.5,0.1,1.9,2.3,7.9,1999,0.5,1.5,0.364,2.5,6.1,0.402,0.43,1
24.0,DAL,PG,40.0,40.0,31.7,2.9,7.9,0.363,1.0,1.2,0.8,2.1,2.9,5.5,0.9,0.1,2.1,2.5,7.9,1999,1.2,3.3,0.374,1.6,4.6,0.355,0.441,1
29.0,SEA,SF,21.0,19.0,21.5,3.1,7.9,0.394,1.3,1.7,1.7,2.1,3.8,1.8,0.6,0.2,1.6,1.8,7.8,1999,0.2,0.5,0.455,2.9,7.3,0.39,0.409,1
27.0,WAS,SG,50.0,18.0,25.3,3.4,8.3,0.414,0.7,1.3,0.7,2.2,2.8,1.5,0.8,0.3,0.8,2.9,7.7,1999,0.2,0.7,0.216,3.3,7.6,0.434,0.424,0
34.0,SEA,C,48.0,47.0,30.9,3.5,7.5,0.472,0.6,2.0,3.8,5.0,8.9,0.9,0.4,0.6,1.0,3.1,7.7,1999,0.0,0.0,1.0,3.5,7.4,0.471,0.473,0
33.0,IND,PG,49.0,49.0,28.2,2.8,6.7,0.419,1.3,1.6,0.7,3.1,3.8,7.9,0.9,0.1,2.0,1.2,7.6,1999,0.7,2.1,0.311,2.2,4.6,0.469,0.468,1
29.0,DET,PF,16.0,0.0,21.1,2.4,6.6,0.358,2.8,3.6,1.3,2.1,3.4,1.5,0.9,0.8,1.2,1.9,7.6,1999,0.1,0.2,0.333,2.3,6.4,0.359,0.363,1
28.0,NYK,PG,50.0,50.0,31.1,2.7,6.7,0.404,1.1,1.6,0.5,3.0,3.4,5.4,2.1,0.2,2.6,2.1,7.6,1999,1.1,3.0,0.356,1.6,3.7,0.443,0.484,0
36.0,ATL,SF,47.0,6.0,22.7,2.8,7.1,0.391,1.1,1.7,0.8,2.3,3.1,0.9,0.7,0.1,0.9,1.6,7.5,1999,0.8,2.5,0.319,2.0,4.6,0.431,0.448,0
25.0,DAL,SG,33.0,2.0,17.2,2.7,6.7,0.403,1.6,2.0,0.4,2.2,2.5,1.9,1.2,0.1,1.1,1.3,7.5,1999,0.5,1.8,0.305,2.2,4.9,0.438,0.443,1
26.0,UTA,PG,50.0,0.0,20.8,2.8,6.3,0.446,1.3,1.6,0.2,1.6,1.9,3.7,0.6,0.0,2.2,2.4,7.4,1999,0.4,1.0,0.42,2.4,5.3,0.451,0.479,1
27.0,LAC,SF,47.0,7.0,20.6,2.8,6.3,0.441,1.4,2.1,1.4,2.4,3.8,1.6,1.0,0.5,1.4,3.0,7.4,1999,0.4,1.3,0.286,2.4,5.0,0.483,0.471,0
25.0,DEN,PG,36.0,4.0,21.6,2.7,7.2,0.373,1.0,1.2,0.2,1.9,2.1,3.3,1.0,0.1,1.9,2.1,7.3,1999,0.8,2.9,0.286,1.9,4.3,0.432,0.431,1
30.0,HOU,PG,40.0,6.0,20.2,2.5,5.2,0.483,1.2,1.5,0.5,1.5,2.0,2.8,0.8,0.0,1.6,2.3,7.3,1999,1.2,2.8,0.411,1.4,2.4,0.568,0.594,1
26.0,DEN,SF,38.0,8.0,20.5,2.1,5.8,0.365,2.9,3.7,0.9,1.2,2.1,1.0,0.7,0.2,1.3,2.0,7.3,1999,0.2,0.7,0.231,1.9,5.1,0.383,0.379,1
21.0,2TM,SF,50.0,26.0,16.2,2.6,5.6,0.473,1.5,2.2,1.0,1.5,2.5,0.9,0.5,0.2,0.9,2.1,7.2,1999,0.4,1.4,0.309,2.2,4.2,0.526,0.511,0
24.0,NYK,C,46.0,0.0,20.5,3.0,5.7,0.521,1.2,2.2,2.2,3.3,5.5,0.3,0.6,1.6,0.8,2.8,7.2,1999,0.0,0.0,0.0,3.0,5.7,0.521,0.521,0
26.0,IND,PG,49.0,0.0,21.3,2.6,6.2,0.416,1.4,1.7,0.4,1.2,1.6,3.4,0.9,0.1,1.3,2.3,7.1,1999,0.4,1.2,0.373,2.1,5.0,0.427,0.452,1
25.0,MIN,PG,50.0,12.0,18.8,2.8,7.0,0.405,1.2,1.6,0.9,1.8,2.7,3.3,0.8,0.1,1.5,1.5,7.1,1999,0.2,0.5,0.37,2.6,6.4,0.408,0.42,1
25.0,DET,PF,50.0,10.0,23.1,2.5,5.0,0.5,2.1,3.2,3.2,3.8,7.0,0.5,1.3,0.1,0.8,2.2,7.1,1999,0.0,0.0,0.0,2.5,5.0,0.5,0.5,0
32.0,CLE,PF,50.0,10.0,21.2,2.8,5.9,0.476,0.6,0.7,0.3,1.7,2.0,1.1,0.5,0.2,0.8,2.3,7.0,1999,0.8,1.9,0.392,2.1,4.0,0.518,0.541,1
33.0,MIA,SG,48.0,48.0,33.8,2.5,6.2,0.396,0.7,1.0,0.4,3.9,4.3,3.1,0.8,0.1,1.1,2.1,7.0,1999,1.4,4.2,0.335,1.0,2.0,0.526,0.51,0
35.0,TOR,PF,50.0,50.0,32.7,2.8,6.5,0.428,1.3,1.7,1.9,5.6,7.5,3.4,0.9,0.4,1.9,3.6,7.0,1999,0.0,0.1,0.2,2.8,6.4,0.432,0.43,1
28.0,DEN,SG,46.0,32.0,26.0,2.5,6.3,0.393,1.3,1.5,0.7,1.7,2.3,1.8,0.6,0.3,1.0,1.4,7.0,1999,0.7,2.3,0.292,1.8,4.0,0.451,0.447,1
23.0,ATL,PF,42.0,30.0,18.7,2.6,6.1,0.431,1.4,1.7,0.9,1.3,2.1,0.6,0.2,0.3,1.1,2.5,6.9,1999,0.3,0.8,0.333,2.4,5.3,0.446,0.453,1
37.0,LAL,PG,45.0,29.0,24.9,2.7,6.5,0.412,0.6,0.7,0.3,1.2,1.5,4.2,1.0,0.1,1.2,1.5,6.9,1999,1.0,2.6,0.368,1.7,3.9,0.443,0.486,1
33.0,MIL,PG,29.0,29.0,28.1,2.5,5.9,0.429,1.3,1.6,0.5,3.0,3.5,5.9,1.1,0.0,2.2,1.8,6.9,1999,0.6,1.6,0.362,1.9,4.2,0.455,0.479,1
31.0,NYK,PG,48.0,0.0,27.0,2.4,5.6,0.427,1.3,1.6,0.4,2.4,2.8,4.0,0.9,0.0,1.8,3.3,6.8,1999,0.8,2.0,0.383,1.6,3.6,0.451,0.494,1
25.0,GSW,PG,36.0,13.0,17.5,2.6,7.0,0.364,1.3,2.0,0.3,1.2,1.5,2.6,0.4,0.2,1.3,1.3,6.8,1999,0.4,1.8,0.242,2.1,5.2,0.406,0.395,0
22.0,LAC,PG,25.0,6.0,21.0,2.4,6.0,0.4,1.4,1.5,0.6,1.6,2.2,3.7,0.4,0.1,1.5,1.1,6.8,1999,0.6,1.9,0.319,1.8,4.1,0.437,0.45,1
25.0,MIA,SG,12.0,2.0,15.8,2.6,6.6,0.392,0.7,0.9,0.3,1.0,1.3,0.8,0.3,0.1,0.6,1.5,6.8,1999,1.0,2.9,0.343,1.6,3.7,0.432,0.468,0
22.0,BOS,C,50.0,15.0,22.4,2.9,5.7,0.519,0.8,1.2,1.9,4.1,6.0,1.1,0.6,1.4,0.9,3.2,6.7,1999,0.0,0.1,0.0,2.9,5.6,0.525,0.519,0
28.0,NJN,SF,32.0,10.0,22.1,2.3,6.5,0.361,1.1,1.3,1.0,2.7,3.7,1.4,1.3,0.3,0.7,2.6,6.6,1999,0.9,2.3,0.389,1.5,4.3,0.346,0.428,1
23.0,LAC,C,48.0,15.0,23.6,2.5,5.4,0.458,1.7,2.4,3.0,4.6,7.5,0.7,0.5,0.8,1.0,3.4,6.6,1999,0.0,0.0,0.0,2.5,5.4,0.459,0.458,0
30.0,2TM,SF,36.0,9.0,20.5,2.4,5.9,0.408,0.6,0.9,0.2,1.4,1.6,1.1,0.4,0.1,0.5,1.4,6.5,1999,1.0,2.7,0.381,1.4,3.2,0.431,0.495,1
27.0,WAS,SF,36.0,0.0,18.1,2.3,6.6,0.35,0.9,1.2,0.5,1.8,2.3,0.8,0.6,0.2,0.8,1.8,6.5,1999,0.9,2.9,0.32,1.4,3.7,0.373,0.42,1
27.0,ORL,PF,31.0,22.0,27.5,2.7,5.0,0.545,1.1,2.6,1.7,3.6,5.4,1.8,1.3,1.4,1.9,2.5,6.5,1999,0.0,0.1,0.0,2.7,4.9,0.556,0.545,0
31.0,POR,PG,50.0,0.0,16.1,2.1,5.0,0.414,1.2,1.8,0.3,1.0,1.3,2.0,1.3,0.1,1.1,1.5,6.4,1999,1.0,2.5,0.392,1.1,2.5,0.437,0.512,0
31.0,SAS,SG,47.0,13.0,18.3,2.3,6.0,0.38,0.7,0.8,0.4,1.7,2.1,1.0,0.9,0.2,0.8,1.3,6.4,1999,1.1,3.1,0.361,1.2,2.9,0.401,0.474,1
24.0,2TM,C,28.0,16.0,30.4,2.4,4.8,0.5,1.5,2.1,4.0,6.3,10.3,0.9,0.9,0.6,1.2,2.6,6.3,1999,0.0,0.0,0.0,2.4,4.8,0.5,0.5,0
22.0,CHH,C,38.0,0.0,12.3,2.1,3.6,0.565,2.1,2.7,0.9,2.2,3.1,0.6,0.2,0.5,0.8,1.7,6.3,1999,0.0,0.1,0.5,2.0,3.6,0.566,0.569,1
27.0,CHI,SF,50.0,6.0,18.0,2.2,4.9,0.449,1.8,2.2,1.4,2.1,3.5,0.8,0.5,0.3,1.0,1.8,6.2,1999,0.0,0.0,0.0,2.2,4.8,0.45,0.449,1
21.0,ORL,C,49.0,0.0,15.9,2.6,5.4,0.468,1.1,1.6,1.3,1.7,3.0,0.4,0.4,0.3,0.5,2.4,6.2,1999,0.0,0.0,0.0,2.6,5.4,0.468,0.468,0
35.0,CLE,SF,50.0,2.0,19.0,2.1,5.0,0.422,1.4,1.7,0.3,1.2,1.5,0.8,0.6,0.2,0.8,2.5,6.1,1999,0.5,1.2,0.377,1.7,3.8,0.437,0.468,1
34.0,CHH,SF,50.0,21.0,19.8,2.2,5.8,0.388,0.5,0.6,0.3,2.3,2.6,1.2,0.4,0.2,0.8,1.8,6.1,1999,1.1,3.1,0.35,1.1,2.6,0.432,0.483,1
24.0,SAS,PF,47.0,0.0,12.9,2.0,4.3,0.463,2.1,3.1,1.9,2.0,3.9,0.6,0.9,0.5,1.2,2.6,6.0,1999,0.0,0.0,0.0,2.0,4.3,0.465,0.463,0
24.0,WAS,C,46.0,16.0,26.8,2.5,4.3,0.578,1.0,2.9,3.0,5.4,8.3,0.4,1.1,2.0,0.8,2.4,6.0,1999,0.0,0.0,0.0,2.5,4.3,0.578,0.578,0
28.0,2TM,PG,31.0,0.0,16.3,2.2,6.0,0.362,0.9,1.3,0.6,1.4,2.0,1.8,0.7,0.3,1.4,1.9,5.9,1999,0.7,2.4,0.284,1.5,3.6,0.414,0.419,0
29.0,2TM,PG,27.0,0.0,14.1,1.9,4.6,0.411,1.6,1.9,0.3,0.9,1.1,2.3,0.4,0.0,1.2,1.1,5.9,1999,0.5,1.3,0.389,1.4,3.3,0.42,0.468,1
32.0,MIL,PG,48.0,7.0,22.8,2.4,5.6,0.422,0.8,1.0,0.3,1.8,2.1,3.6,0.7,0.1,1.1,1.3,5.9,1999,0.3,0.6,0.433,2.1,5.0,0.421,0.446,1
24.0,LAL,PG,50.0,21.0,22.6,2.0,5.3,0.376,1.2,1.6,0.4,1.4,1.8,3.9,1.2,0.0,1.5,1.9,5.9,1999,0.8,1.9,0.392,1.2,3.3,0.367,0.449,1
22.0,DAL,PF,39.0,2.0,14.6,2.3,4.9,0.463,1.4,2.5,1.2,2.5,3.7,0.2,0.2,0.4,0.9,2.2,5.9,1999,0.0,0.0,0.0,2.3,4.8,0.466,0.463,0
24.0,DEN,SF,36.0,9.0,20.1,2.3,5.5,0.414,0.5,0.6,0.8,2.0,2.8,0.7,0.8,0.5,0.9,2.7,5.8,1999,0.7,1.9,0.382,1.6,3.6,0.431,0.48,1
31.0,VAN,SG,14.0,2.0,21.0,2.2,4.6,0.477,1.4,1.8,0.4,1.4,1.8,1.4,1.1,0.5,0.9,2.7,5.8,1999,0.0,0.1,0.0,2.2,4.5,0.492,0.477,1
31.0,2TM,C,48.0,3.0,16.1,2.4,5.5,0.442,0.8,1.9,1.1,2.6,3.7,0.7,0.7,0.2,1.3,2.5,5.7,1999,0.0,0.2,0.125,2.4,5.4,0.451,0.443,0
24.0,BOS,PF,32.0,4.0,20.6,2.0,5.5,0.362,1.3,1.8,1.1,2.5,3.6,1.3,0.8,0.4,1.3,2.8,5.7,1999,0.4,1.6,0.26,1.6,4.0,0.402,0.398,0
25.0,UTA,C,48.0,48.0,27.9,2.1,4.3,0.476,1.6,2.5,2.2,5.1,7.3,0.5,0.3,2.7,0.9,2.9,5.7,1999,0.0,0.0,0.0,2.1,4.3,0.476,0.476,0
22.0,PHO,PF,39.0,9.0,13.8,2.2,4.4,0.5,1.0,1.4,0.7,1.3,1.9,0.5,0.2,0.1,0.5,1.6,5.6,1999,0.2,0.5,0.389,2.0,3.9,0.513,0.521,0
30.0,DET,SF,50.0,0.0,21.1,2.0,4.8,0.417,0.3,0.4,0.6,2.1,2.7,1.1,0.7,0.3,0.4,1.7,5.5,1999,1.2,3.0,0.412,0.8,1.8,0.424,0.544,0
32.0,MIN,C,49.0,37.0,21.5,2.4,4.7,0.502,0.8,1.0,2.0,3.2,5.2,0.6,0.6,0.9,0.6,2.3,5.5,1999,0.0,0.0,0.0,2.4,4.7,0.502,0.502,1
24.0,NJN,PF,22.0,6.0,18.1,1.8,4.0,0.443,1.9,2.3,1.2,1.9,3.1,0.6,0.5,0.0,0.7,1.8,5.5,1999,0.0,0.0,0.0,1.8,4.0,0.448,0.443,1
26.0,VAN,C,48.0,41.0,23.3,2.5,5.7,0.429,0.6,1.1,1.6,3.5,5.1,0.8,0.6,0.6,1.0,2.4,5.5,1999,0.0,0.0,0.0,2.5,5.7,0.431,0.429,0
22.0,SEA,C,23.0,6.0,13.6,2.3,5.4,0.424,0.9,1.7,1.2,2.1,3.3,0.5,0.4,1.0,1.4,2.5,5.5,1999,0.0,0.1,0.0,2.3,5.3,0.434,0.424,0
28.0,CLE,SG,31.0,1.0,13.5,2.2,4.5,0.482,0.7,1.0,0.4,1.0,1.4,0.7,0.5,0.1,0.9,1.3,5.4,1999,0.4,0.9,0.379,1.8,3.5,0.509,0.522,0
28.0,NJN,SG,36.0,5.0,16.7,2.0,5.0,0.403,1.0,1.3,0.6,1.3,1.9,0.9,0.5,0.2,0.5,1.4,5.4,1999,0.3,1.4,0.22,1.7,3.6,0.473,0.434,1
24.0,DEN,SG,38.0,6.0,20.0,1.9,4.8,0.397,0.6,0.8,0.9,1.4,2.3,0.8,0.7,0.5,0.9,2.3,5.4,1999,1.0,2.6,0.381,0.9,2.3,0.414,0.497,0
24.0,2TM,SG,39.0,4.0,11.4,1.9,5.3,0.371,0.7,1.0,0.6,1.2,1.8,0.6,0.2,0.1,0.7,1.2,5.3,1999,0.7,1.9,0.373,1.2,3.3,0.369,0.439,0
